,filename,xmin,xmax,ymin,ymax,Time,Size,Type,Hand_Pixel_Width,Hand_Pixel_Height,Area,guantes,color
0,M_G_Mostrando_Mano-Verde_0_double_box1.jpg,753,909,169,294,M,G,train,156,125,19500,no,Verde
1,M_G_Mostrando_Mano-Verde_0_double_box2.jpg,1065,1216,127,269,M,G,train,151,142,21442,no,Verde
2,M_G_Mostrando_Mano-Verde_11_double_box1.jpg,841,1097,390,627,M,G,train,256,237,60672,no,Verde
3,M_G_Mostrando_Mano-Verde_11_double_box2.jpg,501,736,322,573,M,G,train,235,251,58985,no,Verde
4,M_G_Mostrando_Mano-Verde_27_double_box1.jpg,794,1011,379,606,M,G,train,217,227,49259,no,Verde
5,M_G_Mostrando_Mano-Verde_27_double_box2.jpg,577,801,330,596,M,G,train,224,266,59584,no,Verde
6,M_G_Mostrando_Mano-Verde_35_double_box1.jpg,498,665,349,623,M,G,train,167,274,45758,no,Verde
7,M_G_Mostrando_Mano-Verde_35_double_box2.jpg,897,1078,401,661,M,G,train,181,260,47060,no,Verde
8,M_G_Mostrando_Mano-Verde_48_double_box1.jpg,598,770,329,502,M,G,train,172,173,29756,no,Verde
9,M_G_Mostrando_Mano-Verde_48_double_box2.jpg,878,1049,360,497,M,G,train,171,137,23427,no,Verde
10,M_G_Mostrando_Mano-Verde_59_double_box1.jpg,307,552,228,440,M,G,train,245,212,51940,no,Verde
11,M_G_Mostrando_Mano-Verde_59_double_box2.jpg,1117,1308,261,481,M,G,train,191,220,42020,no,Verde
12,M_G_Mostrando_Mano-Verde_68_double_box1.jpg,851,1052,208,335,M,G,train,201,127,25527,no,Verde
13,M_G_Mostrando_Mano-Verde_68_double_box2.jpg,620,821,223,362,M,G,train,201,139,27939,no,Verde
14,M_G_Mostrando_Mano-Verde_72_single_box.jpg,827,989,116,263,M,G,test,162,147,23814,no,Verde
15,M_G_Mostrando_Mano-Verde_83_double_box1.jpg,800,963,145,260,M,G,test,163,115,18745,no,Verde
16,M_G_Mostrando_Mano-Verde_83_double_box2.jpg,937,1127,204,345,M,G,test,190,141,26790,no,Verde
17,M_G_Mostrando_Mano-Verde_94_double_box1.jpg,916,1148,188,332,M,G,test,232,144,33408,no,Verde
18,M_G_Mostrando_Mano-Verde_94_double_box2.jpg,1124,1231,226,341,M,G,test,107,115,12305,no,Verde
19,M_G_Trabajando_Mano-Verde_19_double_box1.jpg,883,1121,311,473,M,G,train,238,162,38556,no,Verde
20,M_G_Trabajando_Mano-Verde_19_double_box2.jpg,1148,1255,239,415,M,G,train,107,176,18832,no,Verde
21,M_G_Trabajando_Mano-Verde_29_double_box1.jpg,792,1057,134,261,M,G,train,265,127,33655,no,Verde
22,M_G_Trabajando_Mano-Verde_29_double_box2.jpg,1043,1145,240,385,M,G,train,102,145,14790,no,Verde
23,M_G_Trabajando_Mano-Verde_39_double_box1.jpg,804,1024,261,454,M,G,train,220,193,42460,no,Verde
24,M_G_Trabajando_Mano-Verde_39_double_box2.jpg,995,1174,163,321,M,G,train,179,158,28282,no,Verde
25,M_G_Trabajando_Mano-Verde_49_double_box1.jpg,912,1178,156,290,M,G,train,266,134,35644,no,Verde
26,M_G_Trabajando_Mano-Verde_49_double_box2.jpg,840,991,320,506,M,G,train,151,186,28086,no,Verde
27,M_G_Trabajando_Mano-Verde_59_double_box1.jpg,820,977,71,270,M,G,train,157,199,31243,no,Verde
28,M_G_Trabajando_Mano-Verde_59_double_box2.jpg,932,1088,164,286,M,G,train,156,122,19032,no,Verde
29,M_G_Trabajando_Mano-Verde_68_double_box1.jpg,861,1052,109,286,M,G,test,191,177,33807,no,Verde
30,M_G_Trabajando_Mano-Verde_68_double_box2.jpg,1009,1151,161,320,M,G,test,142,159,22578,no,Verde
31,M_G_Trabajando_Mano-Verde_79_double_box1.jpg,1045,1190,136,260,M,G,test,145,124,17980,no,Verde
32,M_G_Trabajando_Mano-Verde_79_double_box2.jpg,853,1055,176,302,M,G,test,202,126,25452,no,Verde
33,M_G_Trabajando_Mano-Verde_8_double_box1.jpg,1134,1268,139,287,M,G,train,134,148,19832,no,Verde
34,M_G_Trabajando_Mano-Verde_8_double_box2.jpg,870,1123,261,399,M,G,train,253,138,34914,no,Verde
35,M_G_Trabajando_Mano-Verde_83_single_box.jpg,869,1016,201,314,M,G,test,147,113,16611,no,Verde
36,M_P_Mostrando_Mano-Verde_1_double_box1.jpg,819,871,68,129,M,P,train,52,61,3172,no,Verde
37,M_P_Mostrando_Mano-Verde_1_double_box2.jpg,854,906,108,158,M,P,train,52,50,2600,no,Verde
